x_e_jet,y_e_jet,u_x_e_jet,u_y_e_jet,gamma_e_jet,E_x_e_jet,E_y_e_jet,B_z_e_jet
4.055347078104292,1.3972526053241512,58974.33588078055,175.74908412623464,58974.59776310213,-4.000753539552654,-0.6529274766427186,-0.043152709781068097
4.192691630006064,1.6731756336483796,99936.96978782881,1234.5565604923488,99944.59495777881,-3.273210084376755,-1.2315781364150677,-0.6475346649700211
4.902336013740945,1.0067767885162855,111071.84853136608,-17474.84093423383,112438.0967592902,-3.280781872646737,-0.7149918043125426,-0.9075900759732003
4.045521283217002,2.263391623437657,101890.1433773652,20528.634620476496,103937.60704307687,-1.4378597514965799,-1.8172789626489227,-1.2215895380181776
3.5083329773268552,1.7859879136742833,45250.4247961652,-4222.375623914826,45446.99551282606,-3.532606747396141,-1.5981885506797966,-0.7677215322251741
3.7835226757038587,1.6353757405016764,59269.399827927846,2290.2764823532784,59313.63353672066,-3.760075322209901,-1.3032633935714555,-0.1406294706813782
4.830533953565508,0.8221239391623978,126397.60659919337,-15547.331357411833,127350.20403337253,-3.7764175279814127,-0.7277059807927231,-1.5594581896828428
3.2940474566244142,2.085161738716068,20241.233615562684,-829.8887421194542,20258.239178272168,-1.6537504827457667,-2.038043287215846,-1.1597349941231898
4.093487802019828,1.2861995959002293,82339.7040019142,-2160.669814281739,82368.04811435801,-4.446451842875006,-1.2813931119164528,-0.5060573401126606
3.4650622638400064,1.7152678302626228,56442.90391820393,3247.815817014934,56536.26898992233,-4.133452338165217,-1.8353820044940408,-0.608681262851519
4.0375615665049125,1.3216461769830552,75415.7011886178,37.73294675149104,75415.71063476201,-4.565327583733304,-1.1431830236658427,-0.38650030258772816
3.587488677161795,1.7372493515611955,55040.14527159632,-458.6519667147971,55042.0562310766,-3.877296140013136,-1.631233283551296,-0.6211363819155022
4.034364993308385,1.3718229009103482,77241.69842011333,-496.8280275433029,77243.2962393028,-4.410865980995442,-0.8050638374867767,-0.2526991949860195
3.9348514008583644,1.651148078596756,69760.64885963916,-3346.009789889768,69840.84701542437,-3.656510855689831,-1.367112553222219,-0.3339973127687057
3.154675677004437,2.238422737555878,19538.34318282008,-1705.9973990239998,19612.681674241507,-2.141862844425678,-2.1532585482335396,-0.9690215872787804
4.749596146602501,0.9002472865420785,128696.07518778047,-9737.324112233317,129063.91924393713,-3.636408696460623,-0.5464422574362424,-1.086661185552498
4.566693057629111,0.8226689264826228,131961.3804539491,-5308.363242838093,132068.1061143447,-4.445213181783341,-0.787780147182966,-1.0053442714196055
4.711417960467724,0.7796129587623578,130948.07709134831,-9860.249454772378,131318.7854582582,-4.890662330990707,-0.8441830467214272,-1.244834526487253
2.806452509657941,2.2237300756999705,24267.02264782131,7257.939601126969,25329.15467289581,-2.2897258246414913,-2.267627807052388,-1.128669590566617
4.497314329042215,1.177832078769125,128385.9877105155,4919.166209151454,128480.19317232481,-3.7336253574096836,-1.5392640336377381,-0.5030685899454584
4.6490911820998795,0.8821723831866726,132054.54864639492,-7072.223694162762,132243.79065643635,-3.818274871121101,-0.5845692915871248,-1.0331949855062659
2.739450277514291,1.9815857303845736,39693.84921363263,7335.922209054045,40366.04292040398,-2.9064610156837283,-1.864713573651151,-1.4913902832897599
4.556973309078005,1.1437694604422015,130219.601174487,6061.673801951653,130360.60915906969,-3.645857607650103,-1.4851047759356568,-0.5388716411856331
4.643199800729049,1.186205946112964,124737.96862940263,4856.207496030094,124832.46200421722,-3.203297623165533,-1.558464418847523,-1.0098794620140317
4.521858274575793,1.2274414369423827,129763.02119133688,11154.560595426294,130241.56744979839,-3.4555832593204046,-1.3157048046972606,-0.8848436241476482
4.434620848989121,1.2233296450509485,137140.92267696527,18780.644005182497,138420.89893848676,-3.8909807247951678,-1.3524697295140098,-0.5009676448937951
4.2082002809186285,0.9831272033977267,107515.08898933472,-164.47183839856768,107515.21479479167,-5.226968798998212,-0.8173298262369684,0.5311439459938627
4.077425490561204,1.3681364501996478,112078.13393632372,5632.237955030038,112219.5625193335,-4.3810744461041695,-0.8176396273754712,-0.42869860221767664
4.430384848180292,1.2563075066285498,136680.6043258077,21042.411972916037,138290.8916071696,-3.8089634948332445,-1.1806940103694785,-0.6792207255267204
4.011858667093845,1.7941049700204803,101704.83293158982,8760.035251640758,102081.3952699148,-3.2071534651967357,-1.4591236458349433,-0.6085437651694204
4.432175631981073,1.1709410633328816,139142.87124061811,23963.254531317387,141191.27517596804,-4.076957870342942,-1.613992610350527,-0.1646569267299266
4.431718587690112,1.1813265634068206,138696.9336952216,23768.792391392984,140718.8505822935,-4.04505679462612,-1.5915479742346743,-0.2200114235074362
4.467990740591922,1.2109739821033898,133538.56071183234,13599.904366510022,134229.29857808966,-3.7669599550364845,-1.4030139579542424,-0.5690070769544116
4.412810097831487,1.1854307745587853,138735.96172912046,15859.096907836842,139639.45729139788,-4.108409892574046,-1.5537527694882307,-0.198018283831983
4.395962232906731,1.195921111467496,139865.57485058033,15059.10516399541,140673.9338954576,-4.155132813001797,-1.4974274704790602,-0.23795038241625138
4.270451169892559,0.962438782075346,121139.82386042457,129.3660698548123,121139.89294000024,-5.099599145532217,-0.7464122202692819,0.40638106494743
4.458807420154235,0.8516375056307274,103659.36301042739,-9519.228287181608,104095.52943287739,-4.114762985312039,-0.8401817790042949,-0.775235297946751
4.4122807795696355,0.7220741232658143,108744.79493965105,-8298.10778302309,109060.94177222854,-5.74860109830447,-1.2133226912672592,-0.38618700458449673
4.2461906631428254,1.1429352341409778,144696.98001933773,31932.384773348076,148178.58558182346,-4.886856573374136,-1.4296752837634106,0.255015587856697
4.357857444553066,1.101129731340274,110588.75077833403,-2486.658201041385,110616.70429334477,-4.577617590654583,-1.2679749323051455,0.23437665511386596
4.372332550767081,1.31695021105061,90443.81071375875,-2045.4977420940031,90466.93848273598,-4.018981915429613,-0.8773946252352987,-0.6818847639677637
4.175619267021205,1.0225479649566105,142373.56087895553,38000.3143219809,147357.57437920527,-5.276443638509597,-0.945755611612826,0.6125522356824911
3.95258107446833,0.9012966423689583,115042.77968048873,9428.587406572526,115428.50349067536,-5.712332589986111,-1.394420813657715,0.39643065384685444
4.185612254298018,1.1459528560914647,144401.71402300577,29350.264095080798,147354.31115591063,-5.050641326160925,-1.4957028467101543,0.28286280286011123
4.320136726787599,1.2707422086203253,100560.96036035925,95.48223986860019,100561.00569532844,-4.18759226691966,-1.1460319615049184,-0.6195133333177885
4.15451516961603,1.192517692645979,147385.969642351,27002.00835205273,149839.02196510872,-4.992222897926417,-1.6470545798129956,0.014161897213907912
4.215484272711664,1.207907862827374,115830.53262656981,3904.42996934445,115896.31945381341,-4.656934090807965,-1.5058779848871302,-0.2281934211282628
4.135296537234121,1.0961658688605098,146135.46407627515,31017.87447464631,149391.0385488809,-5.23594512039817,-1.3155122059392457,0.6607742933950166
3.8939910519267307,0.8991254287739648,156051.66623890342,20970.385112726955,157454.37303776032,-5.821911501890945,-1.4761975983301472,0.4641464897828834
3.7505103930374393,1.1650267335381712,132228.28983860862,14280.346470540937,132997.17639845505,-6.635678529817136,-1.999406706829052,0.4210578222039335
3.9696713368511483,0.9634211950659975,149669.99415491993,22972.582959405554,151422.7417502422,-5.975912101426033,-1.1012326138260922,0.7427297851741913
4.2416435125912075,1.4025553056832192,93047.36296674864,1854.2216419369463,93065.83634160977,-3.700491494308275,-0.4722996416850939,-0.22654734804138876
3.7551712089322695,0.7213930598343331,139143.96009571417,18771.292937971877,140404.4268201001,-6.898969264313348,-2.029379575784493,1.0000636780329546
4.26309924436047,1.2027472061645907,112917.0516406315,3056.501911247204,112958.41162191729,-4.592882201750969,-1.492639628179306,-0.19495116370927457
3.748537177948226,1.1172348598099595,145084.23669405622,16348.989460871002,146002.4835216463,-6.503045794070474,-1.6109618712068257,0.8911430011597504
4.116958983327489,1.0558221980972657,126199.97290657795,10059.360737008386,126600.25237359629,-5.33967039924112,-1.2264616787823601,0.795046570270538
3.6896380047724677,1.1333429324885438,148386.87918153557,17257.047973929293,149386.9861099357,-6.75361850451932,-1.7839301046961693,0.7961611144315064
3.793345373836417,0.8234953593403674,174249.88328724145,26062.5016372375,176188.18296982424,-6.438743395395639,-1.774388777001199,0.5572471065605495
3.897607253023987,0.9862795664880344,140686.69401813074,16945.415870291326,141703.53910106927,-6.159295735679373,-1.1317369092438159,0.9622820040018277
3.895022443290423,1.004969577557746,146267.58293865406,36519.50545624133,150757.68669784133,-6.11963093992339,-1.1530928829802585,0.9840534105299066
3.5972756256905343,0.9136947307966011,176663.2622455544,30139.561696094264,179215.79564166264,-6.955112386991274,-1.4767438523482668,0.8252448064560551
3.6660580827566784,0.9270554124967613,137022.78501454735,49100.18347514245,145554.35971291107,-6.80829928182887,-1.4658048236790926,0.9057935664654843
3.7749010304433734,0.9805164631499984,145460.78233489522,41345.170890144946,151222.55901291664,-6.825098251424967,-1.1305032971885531,1.1872100370184135
3.6253114207909247,1.0135203271835929,155083.75451558238,21924.973020652546,156625.90896019008,-7.095273798237257,-1.2523113097216343,1.2832003265271084
3.8588578744954676,0.967236847846854,137405.21480518923,19676.598245387057,138806.9219281609,-6.409210897131905,-1.1197258772920553,1.0026347044758968
3.6646812412511554,0.9445664528900758,139047.079119928,46206.01790058584,146523.3302345151,-6.986484927960853,-1.3551953665870082,1.0145901568518951
3.8394304372847907,0.9710715845537875,137620.96689818468,20720.015611045106,139172.01434883807,-6.516243262359739,-1.1129620863059193,1.0668281988529533
3.7894065112728015,0.9823048864638014,139016.36469894732,23291.828533661384,140954.1022161193,-6.708905888126527,-1.1338014699371586,1.185359980541821
3.5813429106812107,0.814296884695346,132403.21368066108,47765.62421127629,140755.69562280478,-7.094305764673923,-1.8933625752475303,0.682140320841267
3.752000500727332,0.5666901273636217,134168.95596522497,13154.894343959908,134812.31394423594,-6.157892134941858,-1.2705154711676327,1.3865756270179799
3.3168075214469783,1.2684597087829983,127009.87027226095,20771.840768078753,128697.22808386735,-4.844098814295936,-1.8100602030757282,-0.23407664626314453
3.7449830454451116,0.9261424007690033,141756.73645818947,24991.368272383366,143942.83872566387,-6.614897441423898,-1.4041630519338084,0.9493828510601173
3.168105096148571,1.3480401920285474,127154.66231855885,24702.706181060053,129531.97228103383,-5.208147850673675,-1.2383035922415375,-0.2796136137866193
3.543004132667462,0.35423526149627593,123253.55112956307,12565.085184007334,123892.3695500622,-5.772059240919669,-0.37012700907781393,0.6798974924573088
3.3519644173711693,1.2561894775414864,131695.2118583681,21065.477784367988,133369.34873389822,-5.075876247065934,-1.9182735960308366,-0.21676157910262306
3.658493783498358,0.5957974032839689,139680.35439671655,19267.04155535308,141002.90881995318,-6.500362908335555,-1.5869015060553338,1.5961609995708332
3.257310461411238,0.7868580633243468,155963.68777075133,34340.96209724747,159699.63550934294,-7.580815593998401,-2.043601446270427,1.0776563744337417
3.567250052480506,0.42629524079068287,117889.49926559496,14631.505461229648,118794.00233241875,-5.655721137778878,-0.6991956013258067,1.1451252580945783
3.3204534301632362,0.7277175664546243,116400.00927652235,47842.06928212553,125848.42372382017,-6.988914265391668,-2.2452855431259136,1.3899961995205716
3.574798527781133,0.7519378804787291,156897.97467240307,24610.585325669323,158816.42033295575,-7.237460326271157,-2.0576773231195893,0.8530749510692732
3.3636724318527538,0.9035537098351025,137467.2342145882,42083.612815911,143764.63734607326,-7.213755711424513,-1.7851744449420377,0.6928604597898624
3.3261049552877697,0.797168486688486,132415.32555926498,42210.458087656676,138980.36269896533,-7.3576461271481515,-2.1199534878625395,0.9449985092868064
3.290374458586023,0.753404500237927,123883.05444705013,47490.59914413354,132673.91675532746,-7.249983671113213,-2.1915049129942967,1.2788367581650384
3.20777234605405,1.226091108579659,151579.90050397004,24880.15776885833,153608.23053598637,-5.98101989956242,-1.98159352395407,0.05332992507774812
3.388496585995973,0.8331199976069237,163092.95144130426,25909.281981263248,165138.1291634983,-7.033599068598418,-2.0181770880485064,0.6570606021610033
2.8665523748361625,1.1036661209583196,163284.16436359732,24468.94868138775,165107.38258021855,-7.62722572929821,-1.5262453387934567,0.6529504743864095
3.3887882423697873,0.8275988831440113,162707.34258492483,25855.99196741021,164748.93520950864,-7.055839786249493,-2.0296474232156783,0.6751708041776019
3.133065293653584,0.34701897980627544,89518.65614861647,44067.65713076451,99777.49347748143,-6.786646137329428,-0.8487522830782622,1.186423259266546
3.2970445986754076,0.8823288951270694,166680.59479958663,28090.448218068126,169031.0443819003,-7.402719989420914,-1.8248271955036595,0.7112867696098858
2.972663650245532,0.7647393262519843,151967.9449202232,31932.050664548537,155286.5484963823,-7.882331526891017,-1.7922178109096871,1.0229530323028346
3.3016111193484097,0.6080250743538076,136641.03061643496,25025.937902890404,138913.88993488322,-6.538934587673959,-1.7217925978208424,1.8010887308459012
3.2758536076292275,0.7243639984066407,152568.82141344307,28311.903438745238,155173.48080394382,-7.178601260114442,-2.1927271285088077,1.4132058618766938
3.1198343200008383,0.08841316418536432,125530.42911172652,13056.900187519652,126207.6514181333,-6.524640225751656,-1.4212729092047773,1.6309785020450416
3.01760645769128,0.6549884557140234,113309.0559510209,45895.589433899804,122251.16478380351,-6.894152599562862,-1.8565998463779505,1.689980027576893
3.0112863770444824,0.04219084482159685,84687.0864132801,14094.478280228504,85851.94770162296,-4.344607327121797,-1.2928152968065643,1.5508303181074554
3.205003572171908,0.7280579037133764,153214.95936386642,29874.614929800253,156100.34077821576,-7.399334988486624,-2.1075467336175997,1.5023665383582285
3.1453860673619967,0.6906911175634909,147947.89095066237,30746.513459385627,151108.98890422523,-7.147187404136421,-2.103856899150066,1.7036494485722675
3.1460760256678113,0.6408911149410415,138173.50936089034,29193.146038901046,141223.7885972213,-6.849243274518901,-1.9417589332387566,1.8653894698208595
3.146129277436369,0.5757242428624451,124028.35913140031,27671.249326330493,127077.66093656098,-6.579375309244418,-1.4712523645134836,1.9346439195164133
2.8447127713475697,0.00043090712001073866,49785.74097285854,14204.053976704326,51772.33966694663,-1.2875516389431279,-0.96322592930948,1.4812275304373477
3.0564974397517606,0.337007154290641,141611.47304524452,23001.40182858827,143467.3265420535,-6.711603174976704,-0.7315762842821599,1.2422188210399108
2.849770484399593,0.007389606545051962,51252.80968320013,14337.35769162548,53220.39390120995,-1.771674642923444,-1.0023737996076274,1.5065996398094814
2.8147318420252914,0.3052659892686201,80548.03275008463,41403.872928696685,90566.36392394456,-7.874453035356912,-0.8330106707691175,1.3196530501888797
2.7029034778227192,-0.09414212049672098,53742.19238825528,13722.185866349197,55466.400898624,-0.28444283222042366,-1.036780262510038,1.6343004218023303
2.7599184966116006,0.7379073411489868,120316.869692662,35453.722716226235,125431.71683461909,-7.72181250979078,-1.8368737477250048,1.0877547727469836
2.653328219614011,0.6702843496002042,132672.58977797886,27427.381965754204,135477.95894864685,-7.511177959355104,-2.0414039267491892,1.4941895410226493
2.938654924373075,0.4702211867868892,111207.85394694137,25274.54885603402,114043.80562029789,-5.522921244606754,-1.1454775067140612,1.78610076804675
2.9418808507598335,0.506358914614643,111267.25602448032,25587.331959614727,114171.42296139071,-5.878620804841211,-1.1835410796327956,1.8214864910125002
2.8659660845315633,0.5928681206527758,119587.99545594874,27646.18572618452,122742.00684109214,-6.795607218546164,-1.3581687995786744,1.8244865900023997
2.695395866962558,0.5568288279707331,98325.43054569636,41043.43124527338,106547.89318133908,-6.493986880996785,-1.1499830909313502,1.8967970869643807
2.596961099352268,0.6542895266830647,115973.2304668383,29056.165027594347,119557.73045698549,-7.451558317804991,-1.8684705479363464,1.5780464870369928
2.613780804704988,0.6755714005576802,144928.63831162543,24327.336593142867,146956.21630124399,-7.55227224162277,-2.0025101656657935,1.416744403452915
2.799153979008965,0.39729811693834416,118293.75827523497,23463.172742521587,120598.23266957577,-5.6039515635213695,-0.7242986962622793,1.3423765949946709
2.652107428340408,0.5317151854602137,101157.19173709396,39543.062792897625,108611.37719492482,-6.282619353158879,-1.0353788393293475,1.913425607135462
2.7222216371245573,0.5379164751768163,103812.60147506693,27065.466603737237,107282.78384018136,-6.345582999633577,-1.1079445406374142,1.8727834706595097
2.6154877074602143,0.47667993135124626,107513.03816441471,37581.28099855054,113892.08075118707,-5.693821427884728,-0.763408483984736,1.8567803150950257
2.6098453501608097,0.46520348863262745,126448.434875295,37581.211940305955,131914.95053372046,-5.714816406779647,-0.7531212178100917,1.806623628618983
2.387340308067786,0.048525380346931254,97184.56085403978,14837.359659589414,98310.66122786773,-5.229085890927121,-1.4506220982841258,1.7646039926588406
2.4640582104036923,0.3664772794021942,73636.26359755282,39568.20473420377,83593.91211981975,-6.331573512179437,-0.7651997823331682,1.3519136602169468
2.43256398335802,0.5845738222030131,106726.45740907182,27734.03451446721,110271.09042056346,-7.23867468365387,-1.274892207334502,1.8578591820660504
2.41960319695857,0.3807749114112305,76057.07622290374,37517.07825689874,84806.89833681488,-5.987654992079421,-0.6296759740827176,1.3315560927153882
2.5978903451280067,0.4501885808238595,107442.98050366002,25466.19732569238,110419.75034721356,-5.7533546779579225,-0.7391960892668022,1.7395076246728634
2.3792575856103335,0.607481563023433,128018.21387873759,20658.73344792381,129674.38588007491,-7.494354116107253,-1.4372901129743396,1.6819703738661034
2.418367599883301,0.5751601934011341,113614.86730305999,22993.73350704424,115918.28955727782,-7.197488201613492,-1.2343239907971866,1.87113618536617
2.5462235948889247,0.29516249384283577,141027.02898134853,24195.1996088323,143087.4927742371,-7.516299898819006,-1.1216445293012858,1.4985815678138308
2.5462631544378875,0.3228467713656357,135276.1339710351,24433.591324042012,137465.02394478288,-6.836488346206254,-0.9569741955151837,1.4067948724922616
2.3532700852822455,0.3550261195745715,118460.07933255297,31556.777619113764,122591.27460866432,-6.3937363853064575,-0.642162783155009,1.4028467679181775
2.4062237465726235,-0.27770152523653835,63071.153349746004,30968.227024595642,70263.79914944875,-1.730986158014957,-1.1907108548429508,1.748420175288968
2.30199646749462,0.5590699299433695,109553.32515322992,21614.493587777142,111665.20221709795,-7.216290731386606,-1.0314343309864402,1.804787114486962
2.2396934807486475,0.5439251112069561,105674.5361613174,21360.93354694261,107811.85962549057,-7.076899761986344,-0.9585225244893926,1.7486262722063262
2.411389306092596,0.2725837752790457,145381.84408252238,23530.639863690583,147273.79808448462,-8.133365768188847,-1.1399150672469032,1.643549301101993
2.3320670093769924,-0.2982551397745757,61209.49317060675,29956.42751359815,68146.82387741937,-1.7274932493675794,-1.29657222880932,1.8284951302400485
2.326274265837347,0.4111536315041723,113898.32600456821,24467.62070875007,116496.75158900423,-6.016208872650893,-0.6717369329019537,1.4869586604826899
2.154420319207921,0.06537469876359753,116801.92639800411,7663.350605213015,117053.0518772714,-6.513923642057632,-1.4993789174264618,2.0149704684952128
2.222668629089578,0.3149984092200965,131997.6880263354,29387.013440990173,135229.3836570984,-7.368770128453736,-0.7501916022986752,1.4971443684826
1.892788648577163,-0.06778768053104253,72778.65017902634,627.4534092294149,72781.35489712901,-0.15496516082292697,-0.8582784572928452,1.7952411002897122
2.190059361517055,0.15124864159161408,132769.66645821565,12262.697424385678,133334.7594610943,-8.946808373671526,-1.5387578529630315,2.2770890633300254
2.237542607753437,0.21772547247715873,133142.43857977667,15992.897868834232,134099.52175236333,-8.761535818125589,-1.2205541921294423,1.909401846276969
2.084351607426652,0.1507688087806209,44313.40027327102,28327.778968737857,52594.11094486534,-8.13763682504173,-1.3984847485773084,2.226257072543145
2.1452485916220603,-0.22683204484576586,52772.376208606736,27699.806485960693,59600.360494399625,-1.9882340048104972,-1.0268407006649218,1.8290596844823537
1.8529524469181011,-0.01233820805875892,90374.07361662298,1051.980217594051,90380.19609096344,-2.374981038054068,-0.9173615217385638,1.815715344010571
2.08533087665023,-0.23701410669793316,52008.41671600221,26175.854395359398,58224.142446517784,-2.0307862465597584,-1.0368489874593638,1.886207901527054
2.112565431134673,0.2313453020004156,126399.28070286069,14512.971806022497,127229.7312495903,-8.751023912838907,-1.0420186641960663,1.7811134111690743
2.097138194494727,0.1986096278411505,129132.83157871096,12850.179742253395,129770.62576694292,-9.003527163350467,-1.1824906701829914,2.027726090811001
1.799624557151691,0.0431708309911545,108039.628186666,648.9002302125612,108041.576863825,-6.150204504769937,-0.9524782543055687,1.8769966612316196
1.9940907679008208,0.37757257945620093,113530.52899325291,21602.525739291366,115567.51331063843,-5.8668522881312555,-0.4838363512291766,1.1471158179584464
1.9551128487712701,0.2356203259859396,134196.00469536555,22539.409889173276,136075.68730434813,-8.775685844573392,-0.9638428290591445,1.6999864522156019
1.9098556465512904,0.2032812001891861,127953.1778555784,21394.050036568467,129729.41494244269,-9.06570291444016,-1.0515476360768545,1.979420352769424
1.97938509658611,-0.5898034906737851,59273.917752275935,18127.43973794561,61983.880147635326,-2.8075292302762884,-0.8522675686921655,1.2418695877904447
1.8691119110925802,0.0710486232370346,114652.74135244409,6079.247264033998,114813.79859549856,-6.9610119026816655,-1.103448471745915,1.9932316244653037
1.9141137256023206,-0.6713837338279681,58546.085831813085,15576.332655836582,60582.722836063636,-2.8481133323865486,-0.5601840325933571,1.2169080491766708
1.878897741127543,-0.2124257703479902,42181.38957311987,20778.327535406595,47021.3624056975,-2.1253132249043913,-0.9224729384928743,1.9162708919668852
1.9167178777387888,0.32536519133797576,118299.29155048437,18569.329183724214,119747.8282420187,-6.870154685115747,-0.5785591279035225,1.2341299256654183
1.8449056470414145,-0.7082250154547927,57131.61691193545,13982.899876804999,58817.881132670045,-2.8668900239336534,-0.5548311641234244,1.2945279032937274
1.8373673949600526,-0.5228315615281534,54066.3923351235,15384.423798899752,56212.59002002713,-2.698296000238398,-1.2153208291916067,1.4508431281276033
1.851948796281232,0.24386589365741185,125965.14102120376,14191.073567236253,126761.99478740648,-8.73848383232296,-0.8420108326404983,1.5831703410679907
1.7775163697324494,-0.7781265834181951,56438.39183589193,12071.700368702592,57714.972267284385,-3.0559807554245064,-0.6111410108251394,1.4494775269654112
1.5861367311780596,0.03288218449395788,100647.69694527726,-5379.015646426914,100791.33251779579,-5.71344151378814,-0.7012939008864005,1.43312352812895
1.772693665657187,0.187991484788691,131986.3711983194,11506.773735198725,132487.01077801405,-9.311215021250948,-0.9737867933103846,2.049716190873882
1.6578780664801112,0.27457103494124097,111434.7057365819,11954.159851835206,112074.0629287697,-7.941352503160206,-0.6555738069642311,1.132532470957346
1.6620736295843812,-0.556690411258652,49775.56549025229,11105.757638191664,50999.458561759726,-2.903135470199858,-1.081280189802955,1.3754539094256986
1.7091741813037498,-0.9153623793878167,54241.699278587694,9821.028135000537,55123.62955445888,-3.460013625718552,-1.2811261027884817,1.54449204632501
1.6058360409172583,0.25290265902109144,112414.3853720531,10508.533762944091,112904.4876053357,-8.394739726944742,-0.6669654102005003,1.2259392479250097
