x_i_jet,y_i_jet,u_x_i_jet,u_y_i_jet,gamma_i_jet,E_x_i_jet,E_y_i_jet,B_z_i_jet
0.1231164235609963,-2.3317911537179286,-895.256535151391,-60.30234095816256,897.2857048099609,-4.066635959353535,3.05088197719259,1.8552559272764442
0.035967126455841575,0.23158856605361994,-483.369895637449,35.08577068201276,484.6426181351668,-4.693029966448027,1.5909948751585843,-0.3766136526949185
0.005949282561799909,-0.09191392459718654,-79.22990214996396,213.89866660301902,228.10308408533706,-1.315048802086356,1.454411381362307,-0.11948419144398803
0.4437382999701539,-0.003831265052174973,31.713692904258664,99.54380253770479,104.47835632939095,-0.8777124236200655,1.6722990184681457,0.2315680595035922
0.11640606544898001,0.16695864836637805,-149.07975604700403,83.1156634979771,170.68681021608907,-7.702129197112063,-1.2112720292198447,-0.1780365242358402
0.07955456053943646,-0.4020726001966384,-39.987893803649726,178.53221742768648,182.95842235463962,-1.312788989200818,2.42776027505028,0.5251689988361286
0.32240910258949745,-0.14567820073696952,14.793916825933131,109.61735787894946,110.61566400566564,-1.584536078846315,1.6993887995251087,0.21089055958224656
0.38843688175476193,-0.4514134740054873,66.59582775835179,108.59892857165245,127.39596367911712,-1.756134830346796,1.580512379546394,0.5663644441697234
0.07496696690855666,0.052780063061287595,-42.634226885422464,70.45148156597156,82.35343682541797,-3.64137518786425,1.2682716557074227,-0.2482293925825489
0.1407316790533652,-0.25130532626985347,-4.430864327268218,99.92473479826936,100.02792201776022,-1.442913966195491,2.3135157416794305,0.40777971048890527
0.26534674005558334,0.0754275759162687,2.93500941380391,54.84170303751092,54.92928792833248,-5.032864892176216,2.226309750771103,-0.23643812112108747
0.08098640662645185,-0.29869970917803096,-6.801388249019859,87.35679078867007,87.62686676476216,-1.3106277106365631,2.1964499571918292,0.5304681204262105
0.13693373728211453,0.08083136804534746,-43.97382902027345,8.988888902184874,44.894295432716895,-8.280476092349058,0.16066701616886955,-0.36082873062058646
0.007009960665117207,0.05252094020847439,-56.80256660925581,5.2056849679528785,57.04937098149737,-5.461551610680454,-0.17557330087491999,-0.2501111323426734
0.05717057470188469,-0.3115553676680717,-2.4004986884570965,70.08041108472288,70.12864187874335,-1.2084738506955808,2.1121529654766986,0.539172654381396
0.06476433907131943,-0.2913311347369085,2.0206290909572426,43.08515642656846,43.14410326133916,-1.2180525711850738,2.0434419354615097,0.5346392486304529
0.15485388618578705,-0.651062014219943,30.919490806425284,58.1555948388308,65.8717551215,-1.5488628339276787,3.067765192844217,0.14691764605953286
0.1271352230391955,-0.44838181005411903,19.47653373778426,55.4736684686128,58.801898437079515,-1.4817858522900424,2.507241253114705,0.43340653418360625
0.060042548085931756,0.966882451362141,54.75902470078134,35.26531300289729,65.13979649471663,-4.288013982254805,3.823596752075103,-1.1819374975038595
