0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.765857883637218,1.5449925990916407,1.6112029378489425,1.2602885246731472,1.2713567218231352,1.8699421770968891,2.1504179000716075,1.680067356254007,1.7645536485937423,1.0669626546178428,0.9676499730558212,0.2073871491609275,1.1044000192278212,0.45838264985538707,1.0564594262421112,0.21445395046389382,-0.1239039058831088,-0.006286575205635692,0.08145190588339313,-0.45469890838390453,-2.2067559817188283,-1.671527289737264,-1.6749812108950493,-1.702713396236328,-0.3518753426730779,0.7546699360662109,1.3071029173238369,1.8449618905136702,1.998540939624308,1.9176405955089137,1.5883114266647442,2.11344837557167,2.296162764975064,2.684478254451899,1.9732493279250782,2.6384840060275128,1.0731671478216975,0.3814721036092311,-0.4685285660788595,-2.1531680682023557,-1.3115353960042297,-2.6878778869681454,-4.161153313874467,-6.6043925691091925,-8.53893985231806,-7.664480297402521,-13.635317409588282,-15.729500228286582,-14.301496062249662,-5.487936510113049,4.625618423692111,25.402445604387893,29.549225287128344,32.640256720843,30.516919630936382,30.94932564268188,28.137936020369498,25.295288771864442,23.902235395030353,21.378474427258034,19.798684469550853,18.652424876046677,17.023918466049377,15.436786364260268,13.051042744730058,12.34981746880598,11.149246298549402,8.695980932732665,6.449350729027379,5.22458021699793,3.5884906735557935,3.124173257725923,3.508641588776129,2.576409384862547,1.7768712566203817,1.7993633284652706,2.1507947294771466,2.2316303725662454,2.229149532007607,2.0619168968287735,2.3534493392969287,1.6048748059928493,3.0284544426033877,3.4493814002717613,3.0825927929673282,3.4356926274296518,3.7997090896028545,4.5751458774830045,5.348620627420464,5.7729737730246224,6.558271493809908,6.928715505944728,6.797978220512498,6.882495006468786,7.192033272222544,7.615223261670538,7.846886498221308,7.690648196993103,6.155617907989861,1.765857883637218
3.347101605918036,2.3664078630365086,1.7846395198643852,1.5189458855175348,1.6883328830775486,2.0465172249327086,1.8325678476037144,1.7748867397619943,1.2761695050217965,1.343792687556264,0.8077175636268221,0.5482226158421084,0.38828533716077973,0.5605274683037463,0.12550006830319127,-0.0026270618281850067,-0.512753576729271,-0.25472148742379286,-0.41403054135039263,-0.5699910824595176,-1.661262585802279,-1.6063382758109652,-1.6709906357107007,-1.5190954246339632,-1.140224148412231,-0.21995513521659496,-0.2739983187854461,0.4414615314184408,0.8335802710476898,0.7653812229146079,0.9609258132831816,1.349826664715524,1.5032866473880289,1.4104517326263823,1.2133584380091043,1.025310019946754,1.0131759139717942,0.658113445224023,0.466798254680084,-0.16573003165291386,-0.611832975172839,-0.970274641483405,-0.8343420289939398,-2.479996099052848,-3.967231738674945,-4.481071535970505,-7.885938692323732,-10.543775192685224,-15.756579361781027,-11.982838757274713,0.7416944720007446,-1.8327680363869376,8.368429064886099,9.231959556782009,9.289352943215341,10.16242669122703,9.224818738228429,9.545350452274404,9.545255652175008,10.221630594312984,11.144361914950618,12.445285025920636,12.896232541926985,13.295812312616942,12.544247146102622,12.045873180482083,11.719793804236193,10.316967815031173,9.251717044221898,8.434344145658732,7.658051933564068,7.371948817393476,7.148371984090343,6.350115754940636,5.390208476853139,4.32686927722801,3.9026829052722887,3.3910968983397143,2.910948388951896,2.553121042791813,2.141511874255312,1.5764045522458938,2.260649005275957,1.5978338892229127,1.0778278163442736,0.8509337769041923,0.8834669927430221,1.898982482630663,2.617047972925772,3.3028943394001904,3.983751665401831,4.310912443595597,4.5284089241086045,4.664354171855376,4.695769297450268,5.53338955862556,5.471392837902682,5.426883396662236,5.458466262502956,3.347101605918036
3.670458987155027,2.466760295504733,1.9166008483596717,1.2919720194174849,1.4347664844066532,1.3270807939841125,1.6346975264779258,0.8445659336779636,0.8859924816790297,0.6625466992063102,0.538923040169806,-0.2018520855360042,-0.09816420952072852,-0.40875712820376514,-0.524202843516148,-1.203970869644144,-1.3140086656703744,-1.2792681596254751,-1.245517830289984,-1.2342835574653883,-1.772984525759723,-1.9130131975537046,-1.7405095572438656,-1.7219882188086886,-1.2764930156666656,-0.9721371646829952,-0.46291472767416053,0.3006726485691693,0.824513414957973,0.9749718496515263,0.7312252976577821,1.3412766225334392,1.0629356281392435,1.0366319476222832,0.923447826909743,0.5993654219414162,0.5965413539908657,0.461386962494991,0.17699693790060783,0.13029474117445214,-1.1075835225124195,-0.9906003622323866,-0.1453812715845355,-1.133577670498121,-1.1845542537229055,-0.9531106210949035,-0.45235974028634107,-0.7389452196778699,0.025139976612397558,-1.6646382026752982,7.773617892420033,-0.17922250771072623,-9.55502130748306,-8.38791615682501,-7.291366613213885,-5.383996287215131,-5.013514491242959,-3.3987819808721706,-3.4502109124876696,-2.8705529484044985,-1.2151138323485726,0.4985026275680057,2.0789549941115055,3.513129649871026,4.623189216409149,5.18971778570873,5.750759026439922,4.993227837859786,4.487373098567059,4.068376461637888,3.444899209172417,3.384868858637863,3.4532822962171528,3.1801332295677973,2.789997481842856,2.358558317805213,1.7186045800240164,1.545465897483016,1.5915170339845937,1.1335963515054337,1.0103136663225274,0.5622645397890038,1.2693628834666235,1.1173921960243993,0.37747301611081374,0.5016167368835986,0.9129902483033391,1.8752088337301331,2.3396469116066534,3.3106391798507353,3.545361237563689,3.8871814284292157,4.223122820504618,4.465861035963886,4.679755551438907,5.405839786676228,5.888811237046707,5.503341715405534,5.02678689302295,3.670458987155027
3.6876788746283875,2.985191981597359,2.31202492216923,2.0849924934524813,2.215998967083172,2.7154082047914017,2.6368432832935063,2.3553855539325927,2.3000455532361705,2.4162043283980026,2.037113158963803,1.8510032695759564,1.6539101493453752,1.8537650896082905,1.2747290673647393,1.507537780977049,1.1190139469543698,1.3385568955211902,0.9510172326569213,0.7217812035276863,0.2301015204230669,0.19169623924803222,0.2946748141133907,0.39697256760045724,0.7220589997917752,1.133128690823421,1.706755026836606,2.298509915434898,2.9534080193382284,3.1056634047248872,3.06891591136208,3.5191424398640354,3.5189922620910394,3.010043334251495,2.429171415212642,1.5012629941895086,1.7214073618775056,1.9291071782365086,2.0487617412881893,2.37047558879238,2.00718464538878,1.9729085094253818,3.2270045988165883,2.5923641626480656,2.1602045021876717,1.941610914794793,2.869365515908257,4.692330176191598,7.045125351868647,10.77412323260446,11.04895657994329,8.193289674386135,3.074881145109951,-4.180186800584472,-2.723940428247659,-2.480522364502903,-1.6097477225591832,-1.4106480020418213,-1.5193396615518697,-1.4083862048312403,-1.0179524426925346,0.30530281634725687,1.6863872659495363,3.31410805834035,4.144377860613497,4.7493606556523025,5.167075628016484,4.930007640900441,4.408145965571206,3.843694744190776,3.397817495320056,3.3039253823242998,3.1795729792561587,2.789585247494405,2.472434268249831,1.5672200120846491,1.155195306634615,0.5760496308924626,0.14928647767701428,-0.1135730413008873,-0.6237429089400411,-0.029038759073700515,0.004113481491552856,-0.5926335102217569,-1.2465527115812944,-0.996126834269328,-0.12644330552927663,1.3331285691710717,1.9433521590557057,2.6427084878777647,3.208794540978788,3.347726459008214,3.442505898206754,3.58516519686176,3.960130826187421,5.16964588641632,5.206846111376714,5.163865226336371,4.5281700789733215,3.6876788746283875
3.9560980789962623,2.7307498688661878,2.5187056914500494,2.1169764345490454,2.5630415227505594,2.686544892673989,3.0511701870320165,2.4133357203844237,2.797482370016677,2.4335734487396694,2.7136982767998665,2.0403132228352563,2.289368227692804,2.0808846455729832,2.0079872706225457,1.6621062035902596,1.5209504981096558,1.5177499215680412,1.5955640686836896,1.2254795826076026,0.7242018587702704,0.8574596932903411,1.021090489082792,0.8702456855857814,0.9566052441137509,0.8072732129739573,1.3338897550849533,1.87287999388551,2.4209544792632594,2.5779172538252153,2.351497672079483,2.9430350793586917,2.5278526633889062,2.1355940096423285,1.295101464603815,0.9130523873484936,0.3024063037751923,0.7157913782133062,0.8012890292174293,1.2320427001058238,0.21461942724327276,0.19624554268165512,0.4375138820245709,-0.8048136802135633,-1.2043679288406512,-1.6800422662655385,-0.3374772470918525,1.541517058173114,3.952053108840383,6.170295723340518,6.6045891168506925,5.853048648702664,1.5806854179678702,-0.4131502675236695,-2.725643956996182,-0.13270832760832854,0.18994367188223488,0.17483011903578632,-0.12558446036788862,0.16269024594791298,0.0808932645348786,0.16384915146915602,1.1727779332821073,2.224391814527401,2.7220260835279886,2.519435550356853,2.390438184179031,2.155904374076695,1.803296418884372,1.3961729053905008,0.6269275293560264,0.8146412995944471,1.5239998317070085,1.837322097570237,2.5034616636172236,2.1217767593086343,1.8657191211036432,1.393949187706635,1.5377624061545376,0.781123902519293,0.9703648119560379,1.0892497381322808,1.674590981256481,1.3606100968229824,0.6483172665457146,0.5291697337372844,0.43614788065221305,0.9264427169890734,0.9122733312326032,1.6392757795899684,2.1119958119864366,2.9623088704853178,3.317349432458164,3.8606701656359226,4.237238670659944,5.3755533388434635,5.567946467896442,5.149391768441308,4.5284094648307756,3.9560980789962623
3.3837498251478095,2.863194429001472,2.2496394551317964,1.9276089752418641,2.152098416211933,2.4300720110401404,2.2806611666742014,2.323762942474316,2.2161816127554683,2.3899355133867872,2.140848365292888,2.1936282678126755,2.2087899518368177,2.6980866865405693,2.1512002069588694,2.319822009316543,1.7975550101648583,2.1852528914427354,1.8138690326121654,1.8031549374069469,1.4283338920388255,1.5351243636334266,1.3850105909174102,1.2474922644087225,0.8752545445551332,0.7480785909800811,1.3186288866670617,1.8063711060648875,2.346668553144383,2.660339874776873,2.4416045734994456,2.584783086702807,2.4326015320557905,1.8575877979291797,1.6376647960673214,1.2422066569863788,1.2838367160199982,1.1589098669816567,1.4617722570649505,1.2780340279375357,1.163981954479063,1.2939326286341513,1.5291243049820045,0.7121809512546684,-0.692210677019384,-0.5217073761828233,0.472072690012222,2.108838053960169,4.100297799702122,5.357426003137053,3.9721761940173006,5.960101141371596,4.269262743647362,0.8627384915173768,1.972486187341099,-0.6702183297921556,1.2708173014831856,0.7605978605963599,0.13317205462833423,0.3529073894285941,-0.23292476965399558,-0.5940515166176061,-0.36911217199723584,0.11116674157696486,0.021427457293286656,-0.9374048591920083,-1.466856339515504,-1.8284403409945689,-2.4093065464447414,-2.539560266349787,-3.2481343846229436,-2.853924314998445,-2.5042794274604376,-1.9051917192812584,-0.9704598025615566,-0.8134499676126807,-0.4049116505999794,-0.006135758661152624,0.5858179422465191,0.6176011305163883,0.5304625187582797,0.6029720681981968,0.7452126101626807,0.48089360365482936,0.22128698693087206,0.8484736165721796,1.1697001511763911,1.7759540324330978,1.4928618957317459,1.610004830484062,2.5653270848993404,2.8399846639212134,3.316624879766254,3.620199769389565,4.22950017922179,5.264849620240959,5.2123504859600756,4.718665573584767,4.439146826841457,3.3837498251478095
3.459567437081257,2.3991137553900836,2.1431963649823436,1.8915533075466295,2.207389835967285,2.0953384636277517,2.710893745726429,2.547533035628315,2.874530432453989,2.409905735630805,2.80648461088454,2.1731026632358166,2.250319622281274,2.252979868510449,2.629958607768398,2.1536274021692865,2.0585304285535413,2.109621277111872,2.2176980635378194,1.7701417298903206,1.3480760159948908,1.1682890705293476,1.2437615829209903,1.0616138984527086,0.7853071113781862,0.6544035771493475,1.0824188666515953,1.6916506104862148,1.6940731697518185,1.9275273332262324,1.9142230098317392,2.583721906499509,2.551251210179612,2.0010259306898015,1.642364674334821,2.0187207112311714,1.845521357356308,2.128916759775736,2.534131571565765,2.807379832445375,2.5700246631031685,2.671930831374796,2.1728706142980436,1.785650996686658,0.031056725384304457,0.23989947051856098,1.0677963370326178,2.1665958174976274,3.820812286225358,3.2363602573882204,1.0027567801124646,2.177730715781547,3.0181847524269214,0.9288169070150822,-2.0514400886852844,-1.9759528006446199,-4.287719632518189,-1.1666986311034127,0.06590095138221405,-0.36124013042765457,-0.3076664370851499,-0.026837086209881345,0.06274752755796587,0.3268495907960408,0.6072647299721156,-0.4065270630991552,-0.6911878172163234,-1.4030124516389912,-2.2428218191176423,-1.8995816029121368,-2.338887795263979,-1.8797329362817412,-1.846542474642327,-1.3416845708600686,-1.1103160799408687,-0.9666771945766767,-1.679716970940614,-1.3626644179290255,-0.8772480645239263,-0.9569989440099104,-0.4204958336296042,-0.35738146448798314,-0.050622714616627595,-0.4814091404579188,-0.6950703022985533,-0.13512860421678707,0.3878456223590797,1.2426795110554716,1.330962132984904,1.5199324485252896,1.9661211102671805,2.386373867295541,2.3470146420642646,3.055307049255616,3.8991878874585613,4.888598633927039,4.6938071025894414,4.0756920189080965,3.297051567488522,3.459567437081257
3.1915543731624822,2.579577668014311,2.182385760078001,2.1748749070030375,2.482576722208367,2.998821885365984,3.184366288035377,3.145704222295087,2.8425630619215663,2.8410417312890988,2.517262126269565,2.5580473847024487,1.8875146993023222,1.9070362255178603,1.2718954281616108,1.1562482305517197,0.7136280224962357,1.1403941426489308,0.6096030619105046,0.47304115458091306,-0.09432828334081064,-0.13586232512187107,-0.34715383529123534,-0.2948885942587553,-0.6343467780531304,-0.8232085909190725,-0.42378585779934974,-0.37696872122781533,-0.1585506284557868,0.07922841440940676,0.3158136439592376,0.6324986669881262,1.0088767545807773,0.22928473166316377,0.40303949365183533,0.13683116541057383,0.5386011290636439,0.4761634799336655,1.232695619269224,1.3809725425157928,1.5579652590091535,1.222910786640262,1.0671919839254822,0.49658951083086345,-1.122517492550129,-0.7191922784197851,-0.0696810309228465,0.39134401280425213,1.6292542388392761,0.666875331322258,-1.91742514929738,0.8520172709765196,2.483644103619605,3.713313341268384,2.6549399993537226,-0.6134666648111008,0.4269230184656303,-2.1532476542333643,0.22701253165637242,-0.3951888393925923,-0.923602922862715,-0.522232554908033,-0.4876005022413524,0.250663990464294,0.5153715722706531,0.23713022563091837,0.12198949576023407,-0.055672997614401254,-0.7415428547878364,-1.150442922680119,-0.7958527680140245,-0.2645063191379742,0.02239135373586948,0.08668330680618708,0.15752768833038133,-0.4112728107009241,-0.7106167934921622,-0.9456799223685366,-0.6093367426461644,-0.5680904496500434,-0.7448997969413537,0.08342286252236311,0.3955220173127785,0.4183618132052623,0.27824205236295013,0.7860455425381077,1.1927753893498634,1.9768650712887277,2.020841069176605,2.077194503751799,2.813756478412232,3.1456031147115024,3.2314679230029038,3.74536233028075,4.298770488500087,5.2825300739996965,4.813122471967282,4.036279028142003,3.696101233521492,3.1915543731624822
3.3793903825652283,2.046388299919553,1.9871372783350978,1.9627715335210036,2.41541740873239,2.3476257099662403,2.6855265052294794,2.1415482645259707,2.394018662347981,1.8381233746553582,2.1770093384250035,1.4636999044816803,1.5002847177432777,1.3997456168820648,1.1886860062288047,0.30192537849508105,0.12434053714155596,-0.14570401161595214,-0.11430859794507303,-0.47476370171323157,-0.8712132155976331,-1.3154991872330395,-1.3440081569279954,-1.34200775016769,-1.5589282497970438,-1.5888777558280003,-1.2719142230366858,-1.0184422908080841,-0.9037265782316893,-0.5936084926648668,-0.4382003635512404,0.15944065972885682,-0.08729070647318737,-0.28593162718761844,-0.822183090614619,-0.63153138688782,-1.0040196669008392,-0.8954173140486723,-0.5601450665474397,0.34444948090147104,0.18002306178277583,0.339129189481532,-0.5908318778598873,-0.6887043163111878,-1.8599178202719848,-2.000012107584459,-1.3327830107838397,-1.079678649551324,-0.04916349178413171,-1.3313850722797744,-3.857604543993787,-1.3434950537307182,-0.263986767128654,0.4701785784111684,0.30546330165767,-1.5249748154491694,-5.503829234331917,-5.180802009991876,-5.83906190231212,-1.2888349718778778,0.07987938390783321,0.4099115836561861,0.8023706742638594,1.4368613572583988,1.8839527795957438,1.703363705518418,1.008452452486016,1.1213743385993757,-0.02000250852257518,-0.3710380003483753,-0.1840670443986249,0.543654402095363,0.8320946607747725,1.2692927007740997,1.5252554198874648,1.3038892080329245,0.8127530345070089,0.8217365611471384,1.3177197091151265,0.8590891476268938,1.247486835252447,1.6580462683660118,2.354551346271699,2.7312964134186544,2.9001144106978303,3.215144143007885,3.8113664076012577,4.375355295053287,4.217355833899535,4.531517125714997,5.310872566445183,5.2231383325676575,5.490166694409461,5.620582485045821,5.869899442574015,6.460468704216744,5.831078185594419,4.946347983802191,4.100297887902775,3.3793903825652283
2.57765964618346,1.526755940349609,1.6482239223299036,1.5882624446131748,1.8306947768083754,2.204628772916331,1.908934010554932,1.7191215777919804,1.7334192145754255,1.8863639391116362,1.4510738623898116,1.4086762670083632,0.9470244331516813,1.2862273627492495,0.8831431707925498,0.5555363418282913,-0.1481126802635364,0.20344691893230865,-0.03287589651371918,-0.14547759447082192,-1.0103634675062745,-1.0669057324102056,-0.9447979305871929,-0.9780046203091586,-0.9904711099975625,-0.6541286750484374,0.06480875562888744,0.0008924225374992711,0.8196309532043375,1.132246593875914,1.271252700894385,1.6159581875683497,1.5830526494996888,0.9098066011914223,1.0095900832624314,0.7210286127737066,0.9414064002396203,0.3644470717699695,1.0189243794991154,0.6878107010343575,1.3020356463425096,0.4225533022376059,-0.323921109051754,-0.9476092173215674,-1.3670360381914057,-1.5094526174469796,-0.48721552588648964,-1.0506765937155533,-0.31766956114965844,-1.7000292667713113,-4.218658210044563,-2.6252541628145316,-2.6155503138864025,-3.736008101916074,-4.101319992107097,-4.679674691319774,-7.013813680205847,-10.802847154790197,-5.157811850172531,-4.683119846655967,0.15382662382875809,1.7059461578046444,1.6283947555907927,2.308293775966039,2.403071261568582,2.104765027910897,1.2046670257040448,0.8442851872181203,-0.17790002375374808,-1.0705500838287536,-0.7910100869175418,-0.778740751006799,-0.6486181548342872,-0.12244348840197056,0.023081783731503713,-0.3753545070484628,-0.4580091418059244,-0.7445574605817589,-0.6512324650600265,-0.9628024000072919,-0.9142668285781941,-0.7769834642582674,-0.4288785290018172,-0.13508555244093032,-0.07459073306914066,0.7107305944641831,1.304982054982181,2.1975976339610357,1.7655571296363892,2.562970439785394,3.114369422692949,3.351066032436687,3.6963001546713516,4.641476663088461,5.063831391548532,5.656258667998865,4.479633700915611,3.6246546758480473,3.421962542901979,2.57765964618346
