x_i_jet,y_i_jet,u_x_i_jet,u_y_i_jet,gamma_i_jet,E_x_i_jet,E_y_i_jet,B_z_i_jet
4.712592291245707,0.9772233945211213,847.9750918083956,436.7928147718189,953.8609538940913,0.07647803502712408,2.134706502163039,-2.588819639088726
0.5117838023135793,-4.93517163228646,79.85046657042568,613.7521799513967,618.9255491629071,-3.1271781560911345,3.20336523667283,1.2973371538630445
4.584266874648087,0.8581904261003945,822.356252697194,418.18742467855446,922.5787383792523,3.286580611789243,1.2838030648357788,-2.969986578184567
3.780955858298741,0.1319649160146224,829.0601105292278,93.21800175002225,834.284881033453,5.527514468967133,1.666067526013588,0.09388334514875124
4.403024575130186,0.37759693987715415,1177.8428996110306,289.25002110685364,1212.8398372721913,-7.526609394553092,2.580185382862695,-1.7580472467105155
4.39827640587397,0.39281342145002746,1080.2145772345243,290.5276220528961,1118.602177740448,-6.726243042713283,2.6726832243201923,-1.7417701067197258
3.825888725665547,1.1102157265914177,149.93849652154276,155.06084123410318,215.69983130120534,-4.848174215278329,1.2515775871334118,0.4375945540358766
2.918375161085193,1.3133180796187824,10.646585270827154,-69.97760633682087,70.78993690179463,-4.248431449939918,-2.055447926400078,1.3576368049251766
3.754597577235719,0.19195963150010545,840.4896532660763,82.94266892633813,844.5728764150275,-3.229740076828719,1.7408039345648505,0.40437266477904993
4.080356897746171,0.49114435691046476,558.9313354487625,223.72630691642138,602.0454286455449,-3.7347494424652026,3.4678817831665256,-0.9739633067644223
2.74609831387038,1.9825161856687508,35.51303091388832,-62.82430289202964,72.1738761503099,-0.6442716147665578,-2.172710422804734,-0.49113265720384225
3.088013745023112,-0.007421313978336036,733.9229039227673,-97.58138483153162,740.3823036567438,9.779945919640308,0.8934010985579665,2.9871069505327084
0.27144382707842085,0.18921944032010962,-244.19769770952124,-100.15253997354061,263.93947569430077,-8.427685353309018,4.0726676139304345,-0.536946300725266
3.9166209014988778,0.2762523569945587,1086.2257845781994,159.87271829472968,1097.9283861607144,-7.670394830894738,2.649184371465281,-0.7195641031342265
0.683477050612263,4.282336567998648,-5.005456969803439,259.07616723066036,259.126446018938,-2.2615261563536655,3.029378032084745,0.476725536874975
0.6109809894070373,4.384563903198741,8.026826156421961,343.3739521538982,343.46921398566855,-1.6846631188070154,2.8790676007734572,0.4899199553436474
0.350841200974604,4.44142063117878,32.89317660348777,498.00047040131204,499.08659527881167,-1.6465117994799496,3.6988054664009766,0.9205305683645255
0.8934624145857305,4.2296907360620875,-10.697122425007143,242.9489773227026,243.18641822750436,-2.820951026994349,3.604965480873221,-0.25520891195140993
0.08882474690037342,0.5068237714020285,-163.53999032134783,-53.01337838440747,171.920757100575,-2.4344901477483263,1.527655093509665,0.381370381013821
1.0476051133144149,1.1939288946666906,-67.09041826210604,-94.59730476903596,115.97747320988763,-0.3602485900959063,-4.802106897203041,-0.3349120471131753
3.496096761286354,0.11020095843196501,1366.5321676112906,-13.978280907882445,1366.6040236489691,7.226498247711379,2.2395900522522756,1.7013436321398503
0.6267980358439864,0.36630430657708596,-108.06502048361457,-128.5735237339115,167.95892253011968,-7.618666330304272,1.5501541256238232,0.4331836950909805
0.4859696474969405,4.104875050105383,-15.67025671968756,374.60907957720366,374.9380208078938,-1.9199835053425338,2.307105435360095,0.15618296844438567
3.3554155312908613,0.03141670904568387,1618.5170482294357,-23.50097562600495,1618.687965997369,16.20947206947583,2.6792933526539415,1.4396304280678296
0.5890287124993892,3.993059321473835,-39.15658078421971,222.660933807589,226.07991786706452,-2.5373650551093876,1.6824376435907324,-0.5263971883788044
0.305746042351526,3.744114095545899,-82.89836276117406,202.06007453189534,218.4065298206954,-1.230479723263862,0.48069402848394616,-1.4450775676023282
3.2734120643405937,-0.019858458793558322,325.41851412827873,-19.427547145091523,325.99944620433257,6.20436668651718,1.4218680490132525,1.6785587991115472
0.01683902550912493,2.965771729459465,-99.42936244007049,66.4597649645158,119.59974278558288,-0.4863726684869644,2.6454079070030456,-2.9040062926473773
0.6408410946892934,3.704369567073633,-59.93411675386108,177.35916510799095,187.21477452078682,-2.521457582581609,0.9543507800668479,-1.1448796482113104
0.08765862903385611,-0.5180569228826678,-205.44348687334366,5.959250091650748,205.53233069357378,-4.486334124778828,-2.2241431111983614,-0.9816833742669672
2.3371050906070616,-0.4894788565729056,102.65229402929266,-62.43832416255996,120.15422503476637,-3.2327455056980767,0.8578598223262779,3.502715902152773
0.0711265616101456,2.2390301087927003,-132.93321419662905,162.97735000621225,210.31846341130932,-2.5571252026533124,6.840589944623063,-3.8358548089887594
2.2721901325787064,-0.2828977551607522,254.5631191565057,-58.151310320146806,261.1224933372063,3.485872991680831,-0.1305537054028768,3.563972836871395
0.6425147663377296,-0.030203257616336486,172.8908178103287,29.13071207520469,175.33063984692674,19.141661508958123,3.4716936119844974,-0.7358819567101642
1.7301713394899174,0.0023030187282104316,590.1656820891708,-85.99476926159794,596.3988872022915,17.066589356554882,-3.3166049196138045,3.6561487277533775
0.09002381654277594,2.3237359776078437,-124.64958635093849,213.78205940084655,247.46977249580837,-1.9789858566192222,6.228406957802641,-3.8734413032704262
0.03763521167555591,2.052579651083719,-128.57963434022153,222.6095279294463,257.0772729978985,-3.259284374842802,7.316537691016347,-3.4687179448004954
1.7801494408167085,0.958837615576944,69.15337810664066,15.063086441034944,70.78196293329324,-4.910561956226886,-5.210320537032468,2.1992267202005342
0.02165695526353588,2.126700637040572,-125.67102602538897,219.49409793555057,252.92660162745844,-2.9402142890282423,5.8491561814141155,-3.7465212752831403
1.7062668881654266,-0.5135427859656709,61.49821551916296,-53.47960651630149,81.50520735008195,-7.473530503299321,-0.7787167191225417,3.764557538503644
0.7238044317878304,1.907950550857387,-29.412990183456298,113.45034762236476,117.20539819977364,-3.875216476918898,-0.6576030047255705,-1.8865877515418583
1.485285091308918,-0.30846417940257187,95.00404358626548,-27.469701387187666,98.90072189848914,6.042147954501596,-1.4070266590660703,2.9655289396201714
1.2610557012387575,0.04612517750906953,535.8076322495693,-24.543651696047487,536.3704033738874,32.08697808953162,-3.981401078208454,1.5222705981091236
0.8438645679073377,-0.4195532477464163,-34.57016662086149,9.929721581408765,35.981881424939715,-5.832438419825605,-1.5683349253628938,1.982771921300789
1.412618720589826,0.24621918086048036,402.37787022679873,27.82638402848306,403.3401270594771,-4.302592319265579,-3.4676570657775425,2.794030678716519
1.015172780282304,0.9673374304564548,24.422470363532327,46.635397034434284,52.6527996902058,-1.4026155112661858,-2.8597242435451005,0.5781242698868923
1.3624529649043355,-0.6759732221654069,10.671497288795251,-2.8710503259370803,11.096115732941318,-8.692472405172367,-2.065089047547788,2.693400795404881
1.3504059219843363,0.1601194562251098,714.5142458037583,23.01767766407472,714.8855998980262,6.355411952148787,-3.7433553439856673,2.445676591012062
0.1539449937178184,2.054704006257836,-77.71242856921835,170.01940740411018,186.9406869789738,-3.385085567540046,4.458286849880133,-3.37733930061973
0.5668219295100172,2.0643895752009134,-18.299114100713005,96.67740084680757,98.39907220784767,-2.174957289999289,-2.316855728976866,-2.8953391897911214
1.0863193595167828,1.071755356002801,112.25249394551986,69.78919457865415,132.18227595606842,-0.6151213413348521,-4.171891334830878,0.4178375953061816
0.6269933417615575,1.5215912962452143,23.789234450866118,123.98707092916663,126.25260961006894,-4.221139737079185,0.7038009264235076,-0.6079326384700143
0.16663264607833742,1.7670126848245102,-45.16229908377376,193.44710073346846,198.65148889630026,-4.70827636332321,6.377288641117516,-1.6881151353342658
0.7114079495523917,1.2722145452375817,31.554158564230885,116.39593751767548,120.60132334810939,-3.0757166996626477,-0.015434798258626758,-1.210075965301017
0.5350603073599605,-0.1633738150747801,-2.5559901234389004,23.584345985187312,23.743514084063843,4.073519508482152,2.061043007388114,-0.5202625267008315
0.02599251856068505,2.012258985599884,-87.61278956431563,244.3540307412937,259.5879296784775,-3.3271152016657695,6.818957919496606,-3.198150357184738
0.7535871532601335,0.9183691030020051,53.841649748403576,71.19452650803174,89.26692473885609,-5.5068217270079,0.13196810159577044,-0.22919016975971457
0.22047334716984981,1.6965108858317228,-25.61408113805345,172.5730214685346,174.4664119288469,-4.4289562337219115,5.246511107119429,-1.4124420837772746
0.7851147731848223,1.0057893461453267,76.36987726751016,92.83129760932077,120.21234532977405,-5.157244721346698,-0.7314761108030221,-0.8269046797952107
0.7412912109905525,0.5822316792406561,31.8182192089474,67.52896699568323,74.65628210092372,-5.465622482686251,0.41900074054352027,0.30519540671966444
0.42594913034593385,-0.8233764373429407,-7.096839099932697,-1.9664980765933548,7.431839603730619,-0.5003426958650403,1.1536886793731447,0.006826288134148338
0.8537207437888193,-0.046893476818139775,285.8429115531535,16.25294166107798,286.3063537503532,15.128402055813808,-0.7573324196747477,0.3706484077553584
0.42924732686124767,-0.5914870838485098,-23.886059377764436,5.738568703851784,24.586073362107168,-6.530991536430454,-0.381994682707251,-0.15094143723199954
0.11430793097244539,1.7488505926756357,-35.8596205210931,224.60410562869538,227.4509104162543,-4.733353278085821,9.800768278802746,-1.4127437932625293
0.6048251575427537,0.6704753111236,59.892528709718924,52.888839984581125,79.90834994016039,-1.7234349901526103,-1.4006778337732737,-0.35845549544284794
0.4775771715461906,-0.7604899679617633,4.224381720613717,-44.799639128477416,45.00947752377559,-4.274082715790569,0.16566413898280674,-0.1951135261599682
0.12386099474964712,1.3669399546017829,-18.45681714140683,199.58478607783977,200.43887081284507,-3.925238056968697,10.375349860947512,-0.46720903309471645
0.169384948984353,1.2147265452796798,-8.984722553170592,154.49605667662743,154.76032039248668,-3.7717484022121637,3.975330428582482,-0.35135857403979803
0.527397866429155,0.7895980610648479,72.1565479437189,83.18958074833535,110.12753405138069,-0.7328169990775109,0.7852223696351095,-1.1838712126001376
0.5035784141558652,-0.855733305411709,0.5346037362905538,-1.9728118076470404,2.2754752433826657,-0.48072579645319824,1.019245294467552,-0.011354729362376435
0.39458776966864767,1.239438148251399,43.55366799045814,97.59051948164601,106.87296893097238,-2.46004121861518,0.7948879340486887,-1.1593321631968583
0.6416392241559742,-0.6101207094985875,86.41204411462898,-6.3288444425155985,86.64926797178465,-7.210698310235179,0.4337638548112054,0.1660297702607561
0.20931649449341952,0.98928770621412,9.689916543420805,114.20214561413691,114.61685977852905,-5.710368449527021,-2.153794269061005,-0.9344932120093319
0.3841631112729924,1.2286166244324808,54.08222129510271,93.03898512231424,107.62034850716046,-2.48634482901331,0.6382191864096306,-1.1582490663333385
0.39978831309408985,-0.5543204628793301,37.31787455038401,-39.724788153737286,54.51314112044457,-5.293355203119945,0.06616372947877813,-0.8050365056399345
0.49767037312811546,0.049541396432833264,340.8509770015623,49.646631351716906,344.44909134368874,43.27723097709368,5.633237215673776,-0.9010092763428057
0.040402245688669625,1.167798998460834,-24.623627872682135,190.11679876781642,191.70738176537367,-5.084598416026481,15.54625547977038,-0.1837650494675513
0.42826482090278406,-0.974883765246346,90.39503815317158,6.22335523132659,90.61453014306603,-2.72714375731546,0.8584303891029185,-0.26392587128213896
0.41913829166223016,-0.7890908938679726,17.253909393874544,7.562599053506717,18.865054832046816,-0.6595664198394388,1.3762846635700026,-0.5486258537765483
0.41085766654062045,-0.8873626408425181,10.157639096648866,6.961019729244844,12.35449018327772,-2.457350852856291,0.9524493748124918,-0.45162087635314385
0.26197278301270044,1.0480186901359805,57.64630275887574,78.14551935895594,97.11240094678395,-5.328083761589801,-1.5164953510248864,-0.7963381687901901
0.24004534384781376,0.8479198582085171,54.380104458868495,83.78543824185995,99.89091761685835,-3.2776110005496975,-2.8097802252279314,-0.9852966012051483
0.3227244661252599,-0.3400838767781419,76.05202714518248,-38.56300222510774,85.2761160789188,-0.9421498528714544,1.9636559876720876,-1.1645152615889491
0.18008211006473812,1.1789372723734273,37.88526168882643,80.48516976022044,88.96154003029828,-4.0409318930212335,6.355462117691949,-0.3517005249996426
0.23841619697596428,0.965116079615513,82.53365208928366,73.2828027159542,110.377411190426,-5.72599178880627,0.013892572253177526,-0.8786973941824245
0.2856251808011607,-0.864801115401071,130.56315124994555,4.284036788007753,130.6372436769743,-1.308373798798204,-0.6197343822442352,-1.2594667176416048
0.18313654986847855,1.0705515189546253,77.79544236404642,65.18126324205396,101.49742819622378,-4.961741159389155,7.995308052641853,-0.4131493452235063
0.20539767043259885,0.19585945585343345,140.21613005694033,44.19154906577785,147.0185571177253,2.845641564686934,0.057065032043563946,-0.284189526974356
0.20106289077861672,0.920204263323531,141.48970110150591,67.15559286199613,156.6212283518415,-5.743992811795014,6.166314299702309,-0.8482050207029161
0.11843063108202642,-0.335665960852077,41.59156801377969,-35.495247606211066,54.68794320936832,-1.1329313392307958,-11.055168472362462,-1.005196106937122
0.1428346612989834,-0.8188413775099113,103.66490558834813,-0.8529170414238526,103.67323723179808,-1.8680162958966848,-1.2151775460049088,-1.6044807560859577
0.13883233590430788,0.10627154073000206,86.75416736982548,20.541274885413326,89.15845181445115,21.62092571280678,4.139537494233112,-0.5730558011984522
0.052490026586421615,0.4118254760570885,49.520756459242584,45.687758383340984,67.38454263694427,-2.806551363862435,32.216102265875946,0.46343061308643835
0.06777771394893965,1.005992856088391,91.29061128087962,30.332460451336487,96.20308656726434,-6.421469344613239,20.982391397916142,-0.14291809422111382
0.07086539287192077,-0.34979109684921234,148.17915483206951,-18.63070702687736,149.34913850125744,0.220586849472654,-13.8376580245825,-0.8677903049825766
