x_e_jet,y_e_jet,u_x_e_jet,u_y_e_jet,gamma_e_jet,E_x_e_jet,E_y_e_jet,B_z_e_jet
4.229963095925394,-1.9517387240336006,25429.61395375322,-22109.98087978362,33697.426034362295,0.6525100702753186,2.1313273506765067,-0.6239059944068056
4.368260716576431,-1.3144548088470562,37003.794441615275,-22107.769468620856,43104.921702225634,6.468319745592028,2.43902985176277,-0.5730429292126874
3.3306036537144066,-2.0219004765646424,13493.06913168635,-8784.071023425253,16100.398111135208,-0.4753273324124616,1.4945858844055628,0.8493968465555009
4.280141932065851,-1.4333449831329579,29588.83993864317,-18711.735026015518,35008.97710014477,4.891725380314913,2.270677087243884,-0.25997449281920537
4.22104728164368,-1.3442216387656867,25369.852499307617,-17039.611775906877,30561.050150645166,5.346000128633534,2.6794723911168736,-0.042487304446244795
4.088309738005668,-1.4124571720730683,20413.88899252707,-15618.877971132086,25703.622582747612,3.833170843133414,2.8015699627873314,-0.1447065987414573
4.102869619196808,-1.4013388478363749,20677.112328360705,-15677.305245020492,25948.42721602204,4.043010826151764,2.9091033858675304,-0.1236971520021202
2.7151755317968513,-2.2384453400809528,27793.038997814267,-6497.763993068218,28542.49384065167,-2.773047611457512,-1.2342776671582405,1.5844234871470069
4.114089231947901,-1.0168972555170332,40846.85624217174,-16622.892862060115,44099.73053174105,1.9652287901999217,3.1604871974467583,0.04982710771753074
2.5772250807465404,-2.257294910375009,30092.51754145279,-7095.528797347579,30917.73183622358,-3.2141920732144875,-2.1746985341306724,2.0303295813131
3.907362771569404,-1.386081252842679,23842.887651302448,-14981.81941688132,28159.15846740937,3.6959209304125,1.6022808115383707,0.08649601094966056
2.0059220692714783,-2.5846431012370163,29381.452623907233,-16781.651197452644,33836.27603924328,-4.105461128053842,-2.0258088179157494,1.5191235536824743
1.796278318814708,-2.5748541490752017,29089.00973510665,-18075.85221136294,34247.72870623925,-4.013561436734803,-1.3714361281289418,1.5804323352255312
3.8488402708055496,-1.0761120716185262,32818.39772791682,-15816.241262937441,36430.766092894344,4.06848427959584,2.146634992175369,0.07718394124946558
3.8197889625904264,-0.9751934691929203,39120.196092633356,-12085.61852290061,40944.4980236315,-1.0112304266908945,1.9226892852573887,0.6067589071651354
3.7930370730960012,-0.9843404903494233,38687.17928623537,-10254.026505481621,40023.02964170052,-0.9655575718415078,1.8892990249922668,0.7304477511127537
3.696942339214117,-1.1964923364131832,25430.139657730404,-10878.654958564177,27659.304722265988,3.7021699800515484,2.004038236101529,0.3711769118226268
1.506873380385689,-2.6244169302380076,26482.670055941584,-19730.25787994001,33024.45897059934,-3.71367234576745,-0.9256522199274249,0.8652433704747768
3.625903201953517,-0.8890972246237725,21059.836583121312,-8479.95541747494,22703.003364976565,0.5444845178980853,2.6762539566374266,1.680237787869965
1.0117215608697936,-2.6685359351316644,19805.978350397894,-27197.16243924524,33644.6492649741,-3.1642925534160335,-0.8128072647377549,0.06656893149370213
3.6757108005971144,-0.6779096320971597,43625.63974537578,-7684.952641253285,44297.346887727,1.7650740019896252,2.7646098865589925,1.1358608702769604
1.338904141009361,-2.527498098077526,20519.989619358406,-15656.26715707198,25810.6310707853,-3.448724318922344,-1.5019000180609696,0.23593001764464916
3.5800075228821346,-0.8473278151106061,33656.133282527335,-3524.1608047901573,33840.13915321955,0.445706187672101,2.8526896458951123,1.7237489065354812
3.548398835376842,-0.6143062309166106,43414.64985794223,-5411.190614721537,43750.57493515455,1.2142814934931747,2.906665309279934,1.504190212742748
0.8099231117795692,-2.465622069169116,16723.79881088413,-25661.534397681797,30630.04726262001,-3.7614632012534415,-1.005211970675878,0.43737705958860884
0.7937633269291938,-2.48160159990541,16227.948402116186,-24569.93646902257,29445.340691415862,-3.7189739953185694,-0.8962679173397525,0.3507274733332892
3.3049630239178303,-0.8971614832100663,14557.263320198246,-3982.429049317392,15092.172060589433,-1.6777774502432634,2.137581312868124,2.0384409744598098
3.2819215621545768,-0.7378817982610172,13472.688561290805,-2770.2640230992106,13754.552003871804,0.250480835848184,2.1971124417773935,2.2294935729113545
3.2790393730031133,-0.7571358650884731,13811.819564245352,-2854.450587757867,14103.696282649518,0.17312706972736228,2.2269670666733306,2.2342279214752243
3.2578005538942647,-0.5515794945819161,47340.66063176119,1888.9758771796078,47378.33238851015,-0.06714086899563498,1.3506684745746265,2.8636709114674352
3.249967669503018,-0.6228018554315231,38895.97735003539,2266.500791651595,38961.9568406545,0.01582920756642755,1.02386946456408,2.6221773963227637
3.095215897532164,-0.6709430103512424,13201.801035158118,549.7741760864546,13213.243478290768,-1.124238972389092,0.6132137382205352,3.052203573874455
3.1053732169623482,-0.33727971989873534,23613.66645622895,4563.527266305934,24050.593040845168,6.391483965269528,0.988131860578697,3.5408668639844123
2.807141840275295,-0.4003401125761105,5309.614132506364,2796.3111655393973,6000.946539557874,-1.5145208348235748,0.5417536760318757,4.281633954525956
2.8946657336302937,-0.5634267707547678,16373.997534608166,1910.587215393287,16485.088406526018,-1.6523300826746896,-0.30854692299484143,3.5266791696564033
0.04468898805751417,-1.9372212766723798,518.4207652601599,-36201.823195624755,36205.53498813582,-1.692224164751984,1.8599005449696004,-1.382289037601646
2.794950993793926,-0.48329574169667067,46167.583439502596,7011.324998287043,46696.942510993584,-3.3737338881000225,0.4670402024619791,4.346596290609893
2.7963361338364994,-0.4904387106259151,45444.484796222816,6977.372699490108,45977.00435197705,-3.259961825625417,0.4116692950927424,4.32650189971374
1.4225032502753625,0.17217088643475464,-15049.891699946615,2411.098371526335,15241.805553716362,6.288821361808551,-5.174217532869452,3.475080358001797
2.653985920550278,-0.531142045960035,36753.072136309514,8315.42685715175,37682.020066251906,-4.333729379284356,0.04720493312528723,4.2436144861745975
1.169399602189206,0.21762999608463265,-15501.030214053992,3400.680163432854,15869.674359323839,0.2145717899569295,-2.6697152222755887,2.2492891333112093
1.4450664308353576,0.3025930285645624,-7907.178103048899,4208.702925932763,8957.491103656816,-5.213773901286775,-4.338108556518629,3.625678005163382
0.04229830726414557,-1.6352361360885386,-418.4154154033011,-29665.12946356516,29668.08012915445,-0.7565943332694841,1.909433058514372,-1.262912582059785
0.27058769958460244,-1.4190079455355695,4567.003439039379,-33070.90891894445,33384.7650603882,0.29783946416725016,1.2886691991146222,0.10205337110760518
0.1881152544931449,-1.4430435550167158,2568.8169655505662,-31105.987576576525,31211.87730202452,0.1446458845168992,0.9862452812839926,-0.31976391481904404
2.0383401354897335,-0.8982454096040007,19078.45491017812,994.9894144343126,19104.38291844403,-4.0091581210944165,-2.502215776368332,2.9748992801137897
2.0251066618246343,-1.0317387225261454,16916.82109175459,-122.7889242073783,16917.266740532912,-0.8038990195553024,-2.0320335185286527,2.478944900796383
0.10504509544481569,-0.9285639339676424,-707.2570691007716,-30300.45127821231,30308.70438050942,-1.7411452383338866,-0.4367278107982106,-1.6615062971813221
1.8774775600896458,-0.46219613105436497,30510.225467095093,5426.708682813182,30989.07914380642,-7.123959549008543,-0.625682086010126,4.203559351937729
0.03947688913118581,-0.9369975049873407,-2216.178671333662,-25487.996762195264,25584.163614489145,-1.8223362256882072,-1.3724813987501197,-1.8250475135727546
1.7315644772566718,-1.1180169651546568,13413.358295023483,-999.8521130899749,13450.571958051663,1.0993742169662868,-1.3179428678903409,2.194830776026212
1.540370890583775,-1.1532977442740462,11742.711262756147,-2505.3504272006044,12007.00002346691,1.2637194148685658,-0.9989286268418007,2.0619698698829567
1.5150557913346236,-1.2346911842612542,10285.045691429847,-3148.4318093735355,10756.151204453887,2.1138276645359375,-0.8206968744913309,1.6966795271002035
1.3578151544495602,-1.3715065186996944,8493.528359347414,-3979.6808338275923,9379.652687076077,1.5306058650938834,-1.0209230844486554,1.3041738113935715
1.4765581482244274,-0.6935090858350037,22001.883936631428,2280.1203883105763,22119.716244703268,-6.893850272197048,-1.7701172518355808,3.173958063342125
1.3147658231990533,-1.397171106393414,8228.869817006596,-4423.318602286793,9342.379082577336,1.0497721044196517,-0.9478084392491589,1.2203391441817961
1.3542986842569353,-1.3091969913665178,8967.84775492429,-2960.6914260125354,9443.93922447433,1.857512806789408,-0.9153911163403976,1.4428123512688433
1.3498104119096157,-0.5692821273036489,24494.951963013154,3028.89996041237,24681.50942792009,-10.651749927652043,-1.6736960335911786,2.6058560558522688
0.1386336234278892,-0.35529366678536334,-5173.564613208674,-26514.319523566766,27014.34640343606,-1.6369191797779785,-4.545009768290966,-1.1050034346865325
1.1957453292639855,-0.30669965474470556,8233.859839936935,3509.8935140901876,8950.743060996594,6.147174334097004,-1.070082930370101,1.9518670088093952
1.1006573520794716,-1.1878966630470784,7313.27215008252,-2356.0511047015416,7683.418988258936,1.2170196902836048,-1.3328452338548236,2.400061665932652
0.5741482668980316,-0.14420680882019302,-2775.365068746215,-418.5319304499464,2806.7456674274636,6.676896053872599,2.636745376820647,-0.04486701773644511
0.9698974547766998,-0.3565274985946909,9262.416935727528,2682.470486841442,9643.029420468834,2.020116229000097,-1.187638724660574,1.692739207096403
0.031336016660691225,-0.2303124847800875,-8466.937185094986,-19065.317175860797,20860.856773213247,-1.0952689351858602,-14.30337817739359,-0.5566102669071857
0.2351175397872363,0.07849915850761893,6021.732046122535,-21230.483640888808,22067.956259276627,-0.3419484294224815,1.9452319897524064,-0.39075236211625125
0.8370453532276264,-0.5455737527973017,12293.702429906823,1115.3598904407452,12344.194915842056,-9.861236375852053,-1.2586358438990488,1.1194985582046026
0.7599012307370494,-0.5864213252398673,10003.697802186545,414.6829076432859,10012.289080493201,-8.377380685071493,-0.18560463759273277,0.6843092571857847
0.719606033327716,-1.199309804621472,3392.0567190737966,-1268.54199830846,3621.498113610735,0.24961877160564405,1.7463495373510785,1.3748215466796094
0.493212594542588,-0.9721035027918659,2889.14903128159,-655.2412394254364,2962.5199082536365,-3.751860749864097,0.05687714981998329,-0.07402468038817875
0.07944772263994027,0.2714007602691524,3218.99194352908,-22540.59328945487,22769.283167748676,-1.4099278317942185,16.844539776603618,-0.003018253848162511
0.06371040364611809,0.2853765793225879,2791.8080863717473,-20775.990086239355,20962.727815211612,-2.1075666292307775,20.389611644102,0.08781417469734365
0.025565586492336548,0.044019203692569564,-1318.8242338687517,-20987.58238955462,21028.97793327538,14.272938485395674,12.495049114455883,-0.6945857998999246
0.25067053955435664,-0.381891380011998,3036.8023373891883,2157.401519868631,3725.124260250108,-3.8554042704854723,-0.9333427588393997,-1.0367866061862738
0.26499499855668096,-0.6503984123801727,2154.209023882821,387.8478623983432,2188.8452396058383,-4.259500535753796,-0.9137313132696238,-1.288150077328853
0.02332988207474059,0.32822261168713973,1333.9290183365426,-12330.538575812157,12402.481574086376,-2.635365979914501,28.23760122205016,0.46873935259170035
0.1644742740726669,-0.5978126474209806,1586.2468013234577,982.1375955664577,1865.6832987766077,-4.084789590920225,-2.4773147848111585,-1.2317510836684658
0.0032320467021990608,-0.14710334374630057,50.168682151034346,4153.127546874841,4153.430668408876,0.854957159497867,-14.745186409606456,-0.7335172586662735
0.02384545816622,0.44405152250690294,1328.9930458895064,-8028.545227621092,8137.798350166959,-3.5218300842985393,27.74815001825782,0.8464133369690957
0.028508198537920526,0.6110053551705705,1469.386044369469,-7165.981377343428,7315.0793193116215,-5.208235699286163,24.48210223011348,-0.11542258497598129
